sex;age;race;marital-status;education;native-country;workclass;occupation;salary-class
Male;[51, 60];White;Married-civ-spouse;Secondary education;United-States;Government;Other;<=50K
Male;[61, 70];White;Married-civ-spouse;Higher education;United-States;Non-Government;Other;<=50K
*;*;*;*;*;*;*;*;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Technical;<=50K
Female;[51, 60];White;Divorced;Higher education;United-States;Non-Government;Other;<=50K
*;*;*;*;*;*;*;*;>50K
Male;[61, 70];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Other;<=50K
Male;[51, 60];Black;Married-civ-spouse;Higher education;United-States;Government;Technical;>50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Non-Government;Nontechnical;<=50K
Male;[51, 60];White;Divorced;Secondary education;United-States;Government;Other;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Non-Government;Other;>50K
Female;[61, 70];White;Widowed;Secondary education;United-States;Non-Government;Technical;<=50K
*;*;*;*;*;*;*;*;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Technical;<=50K
*;*;*;*;*;*;*;*;>50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Non-Government;Nontechnical;>50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Non-Government;Nontechnical;>50K
*;*;*;*;*;*;*;*;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Nontechnical;<=50K
Female;[51, 60];White;Divorced;Secondary education;United-States;Non-Government;Nontechnical;>50K
Female;[51, 60];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Other;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Nontechnical;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;United-States;Government;Nontechnical;>50K
Female;[71, 80];White;Widowed;Secondary education;United-States;Non-Government;Other;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Technical;>50K
Male;[51, 60];Black;Married-civ-spouse;Higher education;United-States;Non-Government;Nontechnical;>50K
Female;[51, 60];White;Widowed;Higher education;United-States;Non-Government;Technical;<=50K
Male;[61, 70];White;Married-civ-spouse;Higher education;United-States;Non-Government;Technical;>50K
Male;[71, 80];White;Married-civ-spouse;Higher education;United-States;Government;Nontechnical;>50K
Male;[51, 60];Asian-Pac-Islander;Married-civ-spouse;Higher education;Philippines;Government;Other;<=50K
Female;[51, 60];White;Married-civ-spouse;Higher education;United-States;Non-Government;Other;>50K
Male;[61, 70];White;Widowed;Secondary education;United-States;Government;Nontechnical;<=50K
Female;[51, 60];White;Married-civ-spouse;Higher education;United-States;Non-Government;Other;<=50K
Female;[51, 60];White;Separated;Higher education;United-States;Non-Government;Nontechnical;<=50K
Male;[71, 80];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Other;<=50K
Female;[51, 60];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Nontechnical;<=50K
Male;[51, 60];Asian-Pac-Islander;Married-civ-spouse;Secondary education;United-States;Non-Government;Other;<=50K
Male;[61, 70];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Technical;<=50K
Male;[61, 70];White;Divorced;Secondary education;United-States;Government;Other;<=50K
Male;[51, 60];White;Married-civ-spouse;Primary education;United-States;Non-Government;Other;<=50K
Male;[61, 70];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Technical;<=50K
Female;[51, 60];White;Never-married;Higher education;United-States;Non-Government;Other;<=50K
Male;[61, 70];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Nontechnical;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Government;Other;>50K
Male;[51, 60];White;Never-married;Secondary education;United-States;Non-Government;Technical;<=50K
Female;[51, 60];White;Married-civ-spouse;Secondary education;United-States;Government;Other;>50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Government;Other;>50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Non-Government;Technical;>50K
Male;[71, 80];White;Never-married;Secondary education;United-States;Non-Government;Nontechnical;<=50K
Female;[51, 60];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Technical;>50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Government;Technical;>50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Government;Technical;>50K
Female;[81, 90];White;Never-married;Secondary education;United-States;Non-Government;Other;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Other;>50K
*;*;*;*;*;*;*;*;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Non-Government;Other;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Non-Government;Nontechnical;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Technical;<=50K
Male;[51, 60];Asian-Pac-Islander;Married-civ-spouse;Higher education;Taiwan;Non-Government;Technical;>50K
Female;[51, 60];White;Widowed;Secondary education;United-States;Non-Government;Nontechnical;>50K
Female;[51, 60];White;Married-spouse-absent;Higher education;United-States;Non-Government;Other;>50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Nontechnical;>50K
Female;[61, 70];White;Widowed;Secondary education;United-States;Non-Government;Technical;<=50K
Female;[61, 70];White;Divorced;Secondary education;United-States;Non-Government;Other;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Non-Government;Technical;<=50K
Male;[61, 70];White;Married-civ-spouse;Higher education;United-States;Non-Government;Nontechnical;<=50K
*;*;*;*;*;*;*;*;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;United-States;Government;Nontechnical;<=50K
Male;[61, 70];White;Widowed;Secondary education;United-States;Non-Government;Technical;<=50K
Male;[51, 60];Black;Married-civ-spouse;Higher education;United-States;Government;Technical;>50K
Female;[51, 60];White;Widowed;Secondary education;United-States;Non-Government;Technical;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Nontechnical;>50K
*;*;*;*;*;*;*;*;>50K
*;*;*;*;*;*;*;*;<=50K
Male;[61, 70];White;Never-married;Higher education;United-States;Non-Government;Technical;<=50K
Female;[61, 70];Black;Widowed;Secondary education;United-States;Non-Government;Other;<=50K
*;*;*;*;*;*;*;*;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Other;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Non-Government;Other;>50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Government;Nontechnical;<=50K
Male;[61, 70];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Nontechnical;<=50K
Female;[51, 60];Black;Never-married;Secondary education;United-States;Government;Other;<=50K
Female;[51, 60];White;Never-married;Higher education;United-States;Non-Government;Other;<=50K
Female;[61, 70];White;Widowed;Secondary education;United-States;Non-Government;Technical;<=50K
*;*;*;*;*;*;*;*;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Non-Government;Nontechnical;>50K
Female;[51, 60];White;Divorced;Higher education;United-States;Government;Technical;<=50K
Male;[61, 70];White;Married-civ-spouse;Higher education;United-States;Non-Government;Nontechnical;<=50K
*;*;*;*;*;*;*;*;<=50K
Male;[51, 60];Black;Never-married;Secondary education;United-States;Non-Government;Technical;<=50K
Female;[51, 60];White;Divorced;Secondary education;United-States;Non-Government;Nontechnical;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Non-Government;Other;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Technical;<=50K
Female;[51, 60];White;Married-civ-spouse;Higher education;United-States;Non-Government;Nontechnical;>50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Other;>50K
Female;[51, 60];White;Divorced;Higher education;United-States;Non-Government;Nontechnical;<=50K
Female;[61, 70];White;Married-civ-spouse;Higher education;United-States;Non-Government;Nontechnical;<=50K
Female;[51, 60];White;Never-married;Higher education;United-States;Government;Technical;>50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Non-Government;Nontechnical;>50K
Male;[61, 70];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Nontechnical;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Non-Government;Technical;>50K
*;*;*;*;*;*;*;*;<=50K
Male;[61, 70];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Nontechnical;<=50K
Male;[51, 60];Black;Married-civ-spouse;Higher education;United-States;Non-Government;Technical;>50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Government;Nontechnical;<=50K
Male;[61, 70];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Nontechnical;>50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Government;Technical;>50K
Female;[51, 60];White;Married-civ-spouse;Higher education;United-States;Non-Government;Technical;>50K
Male;[51, 60];White;Divorced;Higher education;United-States;Non-Government;Nontechnical;>50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;Poland;Non-Government;Technical;>50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Non-Government;Technical;>50K
Male;[71, 80];White;Married-civ-spouse;Higher education;United-States;Non-Government;Technical;<=50K
Female;[61, 70];White;Widowed;Higher education;United-States;Non-Government;Nontechnical;<=50K
Male;[51, 60];White;Divorced;Secondary education;United-States;Non-Government;Other;<=50K
Female;[51, 60];White;Married-civ-spouse;Higher education;United-States;Non-Government;Nontechnical;>50K
Female;[81, 90];White;Divorced;Higher education;United-States;Non-Government;Other;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Non-Government;Nontechnical;<=50K
*;*;*;*;*;*;*;*;<=50K
*;*;*;*;*;*;*;*;<=50K
Male;[61, 70];White;Separated;Secondary education;United-States;Non-Government;Other;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Government;Technical;<=50K
*;*;*;*;*;*;*;*;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Government;Nontechnical;>50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Nontechnical;>50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Technical;<=50K
Male;[51, 60];White;Divorced;Higher education;United-States;Non-Government;Other;<=50K
*;*;*;*;*;*;*;*;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Government;Other;>50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Other;>50K
Male;[51, 60];Black;Married-civ-spouse;Secondary education;United-States;Non-Government;Technical;<=50K
Female;[61, 70];White;Widowed;Secondary education;United-States;Government;Other;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Non-Government;Nontechnical;>50K
Female;[51, 60];White;Divorced;Higher education;United-States;Non-Government;Nontechnical;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Other;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Other;<=50K
Male;[61, 70];White;Married-civ-spouse;Higher education;United-States;Non-Government;Nontechnical;>50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Technical;>50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Non-Government;Technical;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Technical;<=50K
Female;[51, 60];White;Never-married;Higher education;United-States;Non-Government;Nontechnical;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Nontechnical;>50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Government;Other;<=50K
Male;[61, 70];White;Married-civ-spouse;Higher education;United-States;Non-Government;Nontechnical;>50K
Male;[51, 60];White;Divorced;Secondary education;United-States;Non-Government;Technical;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Government;Nontechnical;>50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Non-Government;Nontechnical;<=50K
*;*;*;*;*;*;*;*;<=50K
Male;[51, 60];White;Married-civ-spouse;Primary education;Mexico;Non-Government;Technical;<=50K
Male;[61, 70];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Other;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Nontechnical;>50K
Male;[51, 60];White;Never-married;Higher education;United-States;Non-Government;Nontechnical;>50K
Male;[61, 70];White;Married-civ-spouse;Higher education;United-States;Non-Government;Technical;>50K
*;*;*;*;*;*;*;*;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Non-Government;Nontechnical;<=50K
Female;[51, 60];White;Divorced;Higher education;United-States;Non-Government;Nontechnical;>50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Government;Technical;>50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Non-Government;Technical;>50K
Female;[51, 60];White;Divorced;Higher education;United-States;Non-Government;Other;<=50K
Male;[81, 90];White;Married-civ-spouse;Higher education;United-States;Non-Government;Technical;<=50K
Male;[71, 80];White;Married-civ-spouse;Primary education;United-States;Non-Government;Other;<=50K
Female;[51, 60];White;Divorced;Secondary education;United-States;Non-Government;Nontechnical;<=50K
*;*;*;*;*;*;*;*;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Non-Government;Technical;>50K
Male;[61, 70];White;Never-married;Secondary education;United-States;Non-Government;Nontechnical;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Technical;<=50K
Male;[61, 70];Black;Married-civ-spouse;Secondary education;United-States;Non-Government;Other;<=50K
Male;[61, 70];White;Married-civ-spouse;Higher education;United-States;Non-Government;Technical;>50K
Female;[51, 60];White;Divorced;Secondary education;United-States;Non-Government;Other;<=50K
Female;[51, 60];White;Divorced;Higher education;United-States;Government;Technical;<=50K
Male;[51, 60];White;Married-civ-spouse;Primary education;United-States;Non-Government;Technical;<=50K
*;*;*;*;*;*;*;*;<=50K
Male;[61, 70];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Nontechnical;<=50K
*;*;*;*;*;*;*;*;<=50K
Female;[61, 70];White;Widowed;Secondary education;United-States;Government;Other;<=50K
Female;[51, 60];White;Divorced;Higher education;United-States;Non-Government;Nontechnical;<=50K
Female;[61, 70];White;Widowed;Secondary education;United-States;Non-Government;Other;<=50K
Female;[51, 60];White;Divorced;Higher education;United-States;Government;Technical;<=50K
Male;[51, 60];White;Divorced;Higher education;United-States;Non-Government;Technical;>50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Government;Other;>50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Government;Technical;>50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Other;>50K
Male;[71, 80];White;Married-civ-spouse;Higher education;United-States;Government;Other;<=50K
Female;[51, 60];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Nontechnical;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Nontechnical;>50K
Male;[51, 60];White;Never-married;Higher education;United-States;Non-Government;Technical;>50K
*;*;*;*;*;*;*;*;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Nontechnical;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Nontechnical;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Non-Government;Technical;>50K
Male;[71, 80];White;Widowed;Secondary education;United-States;Non-Government;Other;<=50K
Male;[51, 60];White;Divorced;Secondary education;United-States;Non-Government;Nontechnical;<=50K
Female;[61, 70];White;Widowed;Secondary education;United-States;Non-Government;Other;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Other;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Non-Government;Other;>50K
Male;[61, 70];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Technical;<=50K
Female;[61, 70];White;Widowed;Secondary education;United-States;Non-Government;Nontechnical;<=50K
Female;[51, 60];White;Never-married;Secondary education;United-States;Non-Government;Nontechnical;<=50K
Male;[61, 70];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Other;>50K
Male;[71, 80];White;Married-civ-spouse;Higher education;United-States;Non-Government;Other;>50K
Female;[51, 60];White;Divorced;Secondary education;United-States;Non-Government;Other;<=50K
Male;[61, 70];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Technical;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Non-Government;Technical;>50K
Female;[51, 60];White;Divorced;Secondary education;United-States;Non-Government;Nontechnical;<=50K
Male;[61, 70];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Other;>50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Non-Government;Technical;>50K
Male;[71, 80];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Other;<=50K
Female;[51, 60];Black;Never-married;Higher education;United-States;Non-Government;Other;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Other;<=50K
Male;[51, 60];White;Widowed;Secondary education;United-States;Non-Government;Technical;<=50K
*;*;*;*;*;*;*;*;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Non-Government;Nontechnical;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Non-Government;Nontechnical;<=50K
Male;[61, 70];White;Married-civ-spouse;Higher education;United-States;Government;Technical;<=50K
Male;[51, 60];White;Never-married;Higher education;United-States;Non-Government;Nontechnical;<=50K
Male;[51, 60];White;Divorced;Secondary education;United-States;Non-Government;Technical;>50K
Female;[51, 60];White;Widowed;Secondary education;United-States;Government;Other;<=50K
*;*;*;*;*;*;*;*;<=50K
Male;[61, 70];White;Married-civ-spouse;Higher education;United-States;Non-Government;Technical;>50K
Male;[61, 70];White;Married-civ-spouse;Higher education;United-States;Non-Government;Nontechnical;>50K
Male;[61, 70];White;Divorced;Secondary education;United-States;Non-Government;Technical;<=50K
Male;[61, 70];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Nontechnical;<=50K
Male;[61, 70];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Other;<=50K
Male;[51, 60];White;Never-married;Higher education;United-States;Government;Technical;<=50K
Male;[71, 80];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Other;<=50K
Male;[51, 60];Black;Married-civ-spouse;Secondary education;United-States;Non-Government;Nontechnical;<=50K
Male;[61, 70];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Other;<=50K
Female;[51, 60];White;Divorced;Higher education;United-States;Non-Government;Nontechnical;<=50K
Male;[61, 70];White;Married-civ-spouse;Higher education;United-States;Non-Government;Nontechnical;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Non-Government;Nontechnical;>50K
Male;[51, 60];White;Never-married;Secondary education;United-States;Non-Government;Technical;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;United-States;Government;Other;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Nontechnical;>50K
Male;[71, 80];White;Widowed;Higher education;United-States;Non-Government;Nontechnical;>50K
*;*;*;*;*;*;*;*;<=50K
Female;[51, 60];White;Never-married;Higher education;United-States;Non-Government;Other;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Government;Other;>50K
*;*;*;*;*;*;*;*;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Other;<=50K
Male;[61, 70];White;Never-married;Higher education;United-States;Non-Government;Nontechnical;<=50K
Male;[61, 70];White;Married-civ-spouse;Higher education;Cuba;Non-Government;Nontechnical;<=50K
*;*;*;*;*;*;*;*;<=50K
Female;[51, 60];White;Never-married;Secondary education;United-States;Non-Government;Other;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Government;Nontechnical;>50K
Male;[61, 70];White;Married-civ-spouse;Higher education;United-States;Government;Technical;>50K
Male;[61, 70];White;Married-civ-spouse;Higher education;United-States;Non-Government;Technical;<=50K
Female;[51, 60];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Other;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Technical;<=50K
Male;[51, 60];White;Separated;Secondary education;United-States;Non-Government;Other;<=50K
Female;[51, 60];White;Divorced;Secondary education;United-States;Non-Government;Other;<=50K
Female;[61, 70];Black;Widowed;Primary education;United-States;Non-Government;Other;<=50K
Female;[51, 60];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Nontechnical;<=50K
Male;[61, 70];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Nontechnical;<=50K
*;*;*;*;*;*;*;*;<=50K
Female;[51, 60];White;Divorced;Secondary education;United-States;Non-Government;Other;<=50K
Male;[51, 60];White;Divorced;Secondary education;United-States;Non-Government;Technical;>50K
Female;[51, 60];White;Never-married;Higher education;United-States;Non-Government;Technical;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Non-Government;Technical;>50K
Male;[51, 60];Amer-Indian-Eskimo;Married-civ-spouse;Higher education;United-States;Non-Government;Technical;<=50K
Female;[51, 60];White;Divorced;Higher education;United-States;Government;Technical;<=50K
Female;[51, 60];White;Never-married;Secondary education;United-States;Government;Other;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Nontechnical;>50K
Male;[61, 70];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Nontechnical;>50K
Male;[51, 60];Black;Married-civ-spouse;Higher education;United-States;Non-Government;Technical;>50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Other;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Non-Government;Technical;<=50K
Male;[61, 70];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Other;<=50K
Female;[51, 60];White;Widowed;Higher education;United-States;Government;Other;<=50K
Female;[51, 60];White;Married-civ-spouse;Secondary education;United-States;Government;Nontechnical;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Other;<=50K
*;*;*;*;*;*;*;*;<=50K
Female;[51, 60];White;Divorced;Secondary education;United-States;Non-Government;Nontechnical;>50K
Male;[51, 60];White;Divorced;Higher education;United-States;Non-Government;Nontechnical;>50K
Male;[51, 60];White;Divorced;Secondary education;United-States;Non-Government;Technical;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Non-Government;Nontechnical;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Nontechnical;>50K
Male;[51, 60];White;Divorced;Higher education;United-States;Government;Technical;>50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Non-Government;Technical;>50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Non-Government;Technical;<=50K
Male;[51, 60];Black;Married-civ-spouse;Secondary education;United-States;Non-Government;Technical;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Non-Government;Nontechnical;>50K
Female;[51, 60];White;Never-married;Secondary education;United-States;Non-Government;Other;<=50K
Male;[71, 80];White;Married-civ-spouse;Higher education;United-States;Non-Government;Technical;>50K
Male;[61, 70];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Other;>50K
Male;[61, 70];White;Married-civ-spouse;Higher education;United-States;Non-Government;Nontechnical;<=50K
Female;[51, 60];Black;Divorced;Higher education;United-States;Government;Other;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;United-States;Government;Technical;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Non-Government;Nontechnical;>50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Technical;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Non-Government;Technical;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Non-Government;Other;<=50K
Male;[61, 70];White;Married-civ-spouse;Higher education;United-States;Non-Government;Technical;<=50K
Female;[61, 70];Black;Widowed;Secondary education;United-States;Government;Other;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Non-Government;Nontechnical;>50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Non-Government;Nontechnical;>50K
Male;[51, 60];Black;Married-civ-spouse;Higher education;United-States;Non-Government;Other;>50K
Male;[61, 70];White;Married-civ-spouse;Higher education;United-States;Non-Government;Other;<=50K
Male;[51, 60];White;Divorced;Higher education;United-States;Non-Government;Technical;>50K
*;*;*;*;*;*;*;*;<=50K
Female;[51, 60];White;Never-married;Secondary education;United-States;Non-Government;Other;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Government;Other;>50K
Female;[61, 70];White;Divorced;Secondary education;United-States;Non-Government;Technical;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Government;Technical;<=50K
Male;[61, 70];White;Divorced;Secondary education;United-States;Non-Government;Other;<=50K
Male;[61, 70];White;Married-civ-spouse;Higher education;United-States;Government;Technical;>50K
Male;[51, 60];Asian-Pac-Islander;Married-civ-spouse;Higher education;United-States;Government;Technical;>50K
Female;[61, 70];White;Widowed;Secondary education;United-States;Non-Government;Other;<=50K
Female;[51, 60];White;Divorced;Secondary education;United-States;Non-Government;Other;<=50K
Male;[51, 60];Black;Married-civ-spouse;Secondary education;United-States;Non-Government;Technical;<=50K
Female;[61, 70];White;Widowed;Secondary education;United-States;Non-Government;Other;<=50K
Male;[51, 60];White;Divorced;Secondary education;United-States;Non-Government;Nontechnical;>50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Other;>50K
Male;[51, 60];Black;Never-married;Secondary education;United-States;Non-Government;Technical;<=50K
Male;[51, 60];White;Divorced;Higher education;United-States;Non-Government;Technical;>50K
Female;[51, 60];Black;Separated;Secondary education;United-States;Non-Government;Technical;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Nontechnical;>50K
Female;[61, 70];White;Divorced;Secondary education;United-States;Non-Government;Technical;<=50K
Female;[51, 60];White;Divorced;Higher education;United-States;Government;Nontechnical;<=50K
Male;[61, 70];White;Widowed;Secondary education;United-States;Government;Other;<=50K
Male;[71, 80];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Other;<=50K
Female;[51, 60];Black;Divorced;Higher education;United-States;Non-Government;Nontechnical;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Non-Government;Nontechnical;<=50K
Male;[51, 60];White;Divorced;Higher education;United-States;Government;Other;<=50K
Male;[61, 70];White;Never-married;Secondary education;United-States;Non-Government;Technical;<=50K
Female;[61, 70];White;Divorced;Higher education;United-States;Government;Other;<=50K
*;*;*;*;*;*;*;*;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Non-Government;Nontechnical;>50K
Female;[81, 90];White;Widowed;Secondary education;United-States;Non-Government;Nontechnical;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Non-Government;Nontechnical;>50K
Female;[51, 60];White;Divorced;Secondary education;United-States;Government;Nontechnical;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Government;Nontechnical;>50K
*;*;*;*;*;*;*;*;<=50K
Male;[51, 60];Black;Married-civ-spouse;Higher education;United-States;Non-Government;Nontechnical;>50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;United-States;Government;Other;>50K
Female;[51, 60];White;Never-married;Higher education;United-States;Government;Technical;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;United-States;Non-Government;Nontechnical;>50K
Male;[61, 70];White;Married-civ-spouse;Secondary education;United-States;Non-Government;Nontechnical;>50K
Female;[61, 70];Black;Widowed;Secondary education;United-States;Non-Government;Other;<=50K
